drug_name,form,indication,prescription_raw
断血流颗粒,颗粒剂,凉血止血。用于血热妄行所致的月经过多、崩漏、吐血、衄血、咯血、尿血、便血，血色鲜红或紫红；功能失调性子宫出血、子宫肌瘤出血及多种出血症、单纯性紫癜、原发性血小板减少性紫癜见上述证候者。,断血流1200g
清开灵口服液,口服液,清热解毒，镇静安神。用于外感风热时毒、火毒内盛所致高热不退、烦躁不安、咽喉肿痛、舌质红绛、苔黄、脉数者；上呼吸道感染、病毒性感冒、急性化脓性扁桃体炎、急性咽炎、急性气管炎、高热等病症属上述证候者。,胆酸3.25g珍珠母50.0g猪去氧胆酸3.75g栀子25.0g水牛角25.0g板蓝根200.0g黄芩苷5.0g金银花60.0g
清开灵片,片剂,清热解毒，镇静安神。用于外感风热时毒、火毒内盛所致高热不退、烦躁不安、咽喉肿痛、舌质红绛、苔黄、脉数者；上呼吸道感染、病毒性感冒、急性化脓性扁桃体炎、急性咽炎、急性气管炎、高热等病症属上述证候者。,胆酸13g珍珠母200g猪去氧胆酸15g栀子100g水牛角100g板蓝根800g黄芩苷20g金银花240g
清开灵软胶囊,软胶囊,清热解毒，镇静安神。用于外感风热时毒、火毒内盛所致高热不退、烦躁不安、咽喉肿痛、舌质红绛、苔黄、脉数者；上呼吸道感染、病毒性感冒、急性化脓性扁桃体炎、急性咽炎、急性气管炎、高热等病症属上述证候者。,胆酸13g珍珠母200g猪去氧胆酸15g栀子100g水牛角100g板蓝根800g黄芩苷20g金银花240g
清开灵泡腾片,片剂,清热解毒，镇静安神。用于外感风热时毒、火毒内盛所致高热不退、烦躁不安、咽喉肿痛、舌质红绛、苔黄、脉数者；上呼吸道感染、病毒性感冒、急性化脓性扁桃体炎、急性咽炎、急性气管炎、高热等病症属上述证候者。,胆酸6.5g珍珠母100g猪去氧胆酸7.5g栀子50g水牛角50g板蓝根400g黄芩苷10g金银花120g
清开灵注射液,注射剂,清热解毒，化痰通络，醒神开窍。用于热病，神昏，中风偏瘫，神志不清；急性肝炎、上呼吸道感染、肺炎、脑血栓形成、脑出血见上述证候者。,胆酸3.25g珍珠母（粉）50.0g猪去氧胆酸3.75g栀子25.0g水牛角（粉）25.0g板蓝根200.0g黄芩苷5.0g金银花60.0g
清开灵胶囊,胶囊剂,清热解毒，镇静安神。用于外感风热时毒、火毒内盛所致高热不退、烦躁不安、咽喉肿痛、舌质红绛、苔黄、脉数者；上呼吸道感染、病毒性感冒、急性化脓性扁桃体炎、急性咽炎、急性气管炎、高热等病症属上述证候者。,胆酸6.5g珍珠母100g猪去氧胆酸7.5g栀子50g水牛角50g板蓝根400g黄芩苷10g金银花120g
清开灵颗粒,颗粒剂,清热解毒，镇静安神。用于外感风热时毒、火毒内盛所致高热不退、烦躁不安、咽喉肿痛、舌质红绛、苔黄、脉数者；上呼吸道感染，病毒性感冒，急性化脓性扁桃体炎，急性咽炎，急性气管炎，高热等见上述证候者。,胆酸13g珍珠母200g猪去氧胆酸15g栀子100g水牛角100g板蓝根800g黄芩苷20g金银花240g
清气化痰丸,丸剂,清肺化痰。用于痰热阻肺所致的咳嗽痰多、痰黄稠黏、胸腹满闷。,酒黄芩100g瓜蒌仁霜100g半夏（制）150g胆南星150g陈皮100g苦杏仁100g枳实100g茯苓100g
清火栀麦丸,丸剂,清热解毒，凉血消肿。用于肺胃热盛所致的咽喉肿痛、发热、牙痛、目赤。,穿心莲2000g栀子250g麦冬250g
清火栀麦片,片剂,清热解毒，凉血消肿。用于肺胃热盛所致的咽喉肿痛、发热、牙痛、目赤。,穿心莲800g栀子100g麦冬100g
清火栀麦胶囊,胶囊剂,清热解毒，凉血消肿。用于肺胃热盛所致的咽喉肿痛、发热、牙痛、目赤。,穿心莲800g栀子100g麦冬100g
清宁丸,丸剂,清热泻火，消肿通便。用于火毒内蕴所致的咽喉肿痛、口舌生疮、头晕耳鸣、目赤牙痛、腹中胀满、大便秘结。,大黄600g绿豆25g车前草25g炒白术25g黑豆25g半夏（制）25g醋香附25g桑叶25g桃枝5g牛乳50g姜厚朴25g麦芽25g陈皮25g侧柏叶25g
清肝利胆口服液,口服液,清利肝胆湿热。用于湿热蕴结肝胆所致的纳呆、胁痛、疲倦、乏力、尿黄、苔腻、脉弦。,茵陈428g山银花286g栀子71.5g厚朴71.5g防己143g
清肝利胆胶囊,胶囊剂,清利肝胆湿热。用于湿热蕴结肝胆所致的纳呆、胁痛、疲倦、乏力、尿黄、苔腻、脉弦。,茵陈2140g山银花1430g栀子357.5g厚朴357.5g防己715g
清肺化痰丸,丸剂,降气化痰，止咳平喘。用于肺热咳嗽，痰多作喘，痰涎壅盛，肺气不畅。,酒黄芩60g苦杏仁60g瓜蒌子60g川贝母30g胆南星（砂炒）30g法半夏（砂炒）60g陈皮60g茯苓60g麸炒枳壳60g蜜麻黄30g桔梗60g白苏子30g炒莱菔子30g蜜款冬花30g甘草30g
清肺抑火丸,丸剂,清肺止咳，化痰通便。用于痰热阻肺所致的咳嗽、痰黄稠黏、口干咽痛、大便干燥。,黄芩140g栀子80g知母60g浙贝母90g黄柏40g苦参60g桔梗80g前胡40g天花粉80g大黄120g
清肺消炎丸,丸剂,清肺化痰，止咳平喘。用于痰热阻肺，咳嗽气喘，胸胁胀痛，吐痰黄稠；上呼吸道感染、急性支气管炎、慢性支气管炎急性发作及肺部感染见上述证候者。,麻黄250g石膏750g地龙750g牛蒡子250g葶苈子250g人工牛黄100g炒苦杏仁60g羚羊角30g
清泻丸,丸剂,清热，通便，消滞。用于实热积滞所致的大便秘结。,大黄826g黄芩165g枳实83g甘草17g朱砂粉14g
清降片,片剂,清热解毒，利咽止痛。用于肺胃蕴热所致咽喉肿痛，发热烦躁，大便秘结；小儿急性咽炎、急性扁桃腺炎见以上证候者。,蚕沙21g大黄21g青黛10g玄参21g皂角子21g赤芍21g板蓝根21g麦冬21g连翘21g牡丹皮14g地黄21g甘草7g白茅根21g金银花21g薄荷脑0.052g川贝母3g
清胃保安丸,丸剂,消食化滞，和胃止呕。用于食滞胃肠所致积滞，症见小儿停食、停乳、脘腹胀满、呕吐、心烦、口渴。,麸炒白术90g六神曲（麸炒）90g陈皮90g茯苓90g砂仁90g醋青皮90g姜厚朴90g炒麦芽90g甘草90g槟榔90g麸炒枳壳90g枳实90g白酒曲180g炒山楂360g
清胃黄连丸（大蜜丸）,丸剂,清胃泻火，解毒消肿。用于肺胃火盛所致的口舌生疮，齿龈、咽喉肿痛。,黄连80g石膏80g桔梗80g甘草40g知母80g玄参80g地黄80g牡丹皮80g天花粉80g连翘80g栀子200g黄柏200g黄芩200g赤芍80g
清胃黄连丸（水丸）,丸剂,清胃泻火，解毒消肿。用于肺胃火盛所致的口舌生疮，齿龈、咽喉肿痛。,黄连80g石膏80g桔梗80g甘草40g知母80g玄参80g地黄80g牡丹皮80g天花粉80g连翘80g栀子200g黄柏200g黄芩200g赤芍80g
清胃黄连片,片剂,清胃泻火，解毒消肿。用于肺胃火盛所致的口舌生疮，齿龈、咽喉肿痛。,黄连62g石膏62g桔梗62g甘草31g知母62g玄参62g地黄62g牡丹皮62g天花粉62g连翘62g栀子156g黄柏156g黄芩156g赤芍62g
清咽丸,丸剂,清热利咽，生津止渴。用于肺胃热盛所致的咽喉肿痛、声音嘶哑、口舌干燥、咽下不利。,桔梗100g北寒水石100g薄荷100g诃子肉100g甘草100g乌梅肉100g青黛20g硼砂（煅）20g冰片20g
清咽利膈丸,丸剂,清热利咽，消肿止痛。用于外感风邪、脏腑积热所致的咽部红肿、咽痛、面红腮肿、痰涎壅盛、胸膈不利、口苦舌干、大便秘结、小便黄赤。,射干100g连翘100g栀子100g黄芩100g熟大黄25g炒牛蒡子100g薄荷100g天花粉100g玄参100g荆芥穗100g防风100g桔梗200g甘草150g
清咽润喉丸,丸剂,清热利咽，消肿止痛。用于风热外袭、肺胃热盛所致的胸膈不利、口渴心烦、咳嗽痰多、咽部红肿、咽痛、失音声哑。,射干30g山豆根30g桔梗30g炒僵蚕15g栀子（姜炙）15g牡丹皮30g青果30g金果榄15g麦冬45g玄参45g知母30g地黄45g白芍60g浙贝母30g甘草60g冰片6g水牛角浓缩粉3g
清音丸,丸剂,清热利咽，生津润燥。用于肺热津亏，咽喉不利，口舌干燥，声哑失音。,诃子肉300g川贝母600g百药煎600g乌梅肉300g葛根600g茯苓300g甘草600g天花粉300g
清宣止咳颗粒,颗粒剂,疏风清热，宣肺止咳。用于小儿外感风热咳嗽，症见咳嗽，咯痰，发热或鼻塞，流涕，微恶风寒，咽红或痛，苔薄黄。,桑叶180g薄荷90g炒苦杏仁90g桔梗120g白芍120g枳壳90g陈皮120g紫菀120g甘草90g
清热灵颗粒,颗粒剂,清热解毒。用于感冒热邪壅肺证，症见发热、咽喉肿痛。,黄芩250g连翘250g大青叶250g甘草50g
清热凉血丸,丸剂,滋阴，清热，凉血。用于孕妇上焦火盛，头晕目眩，口舌生疮，耳鸣，牙痛，子烦。,黄芩500g地黄500g
清热银花糖浆,糖浆剂,清热解毒，通利小便。用于外感暑湿所致的头痛如裹、目赤口渴、小便不利。,山银花100g菊花100g白茅根100g通草20g大枣50g甘草20g绿茶叶8g
清热解毒口服液,口服液,清热解毒。用于热毒壅盛所致的发热面赤、烦躁口渴、咽喉肿痛；流感、上呼吸道感染见上述证候者。,石膏670g金银花134g玄参107g地黄80g连翘67g栀子67g甜地丁67g黄芩67g龙胆67g板蓝根67g知母54g麦冬54g
清热解毒片,片剂,清热解毒。用于热毒壅盛所致的发热面赤、烦躁口渴、咽喉肿痛；流感、上呼吸道感染见上述证候者。,生石膏670g金银花134g玄参107g地黄80g连翘67g栀子67g甜地丁67g黄芩67g龙胆67g板蓝根67g知母54g麦冬54g
清热镇咳糖浆,糖浆剂,清热，镇咳，祛痰。用于痰热蕴肺所致的咳嗽痰黄；感冒、咽炎见上述证候者。,葶苈子26g矮地茶26g鱼腥草44g荆芥35g知母26g前胡35g板栗壳44g浮海石44g
清眩丸,丸剂,散风清热。用于风热头晕目眩，偏正头痛，鼻塞牙痛。,川芎200g白芷200g薄荷100g荆芥穗100g石膏100g
清眩片,片剂,散风解热。用于风热头晕目眩，偏正头痛，鼻塞牙痛。,川芎400g白芷400g薄荷200g荆芥穗200g石膏200g
清眩治瘫丸,丸剂,平肝息风，化痰通络。用于肝阳上亢、肝风内动所致的头目眩晕、项强头胀、胸中闷热、惊恐虚烦、痰涎壅盛、言语不清、肢体麻木、口舌歪斜、半身不遂。,天麻24g酒蕲蛇24g僵蚕24g全蝎12g地龙24g铁丝威灵仙28g制白附子24g决明子36g牛膝36g醋没药24g血竭24g丹参36g川芎36g赤芍24g玄参24g桑寄生36g葛根28g醋香附36g骨碎补28g槐米28g郁金24g沉香12g麸炒枳壳72g安息香10g人参（去芦）12g麸炒白术36g麦冬24g茯苓36g黄连24g黄芩24g地黄24g泽泻36g法半夏20g黄芪72g山楂36g水牛角浓缩粉12g牛黄10g珍珠10g冰片3g
清脑降压片,片剂,平肝潜阳。用于肝阳上亢所致的眩晕，症见头晕、头痛、项强、血压偏高。,黄芩100g夏枯草60g槐米60g煅磁石60g牛膝60g当归100g地黄40g丹参40g水蛭20g钩藤60g决明子100g地龙20g珍珠母40g
清脑降压胶囊,胶囊剂,平肝潜阳。用于肝阳上亢所致的眩晕，症见头晕、头痛、项强、血压偏高。,黄芩132g夏枯草79g槐米79g煅磁石79g牛膝79g当归132g地黄53g丹参53g水蛭26g钩藤79g决明子132g地龙26g珍珠母53g
清脑降压颗粒,颗粒剂,平肝潜阳。用于肝阳上亢所致的眩晕，症见头晕、头痛、项强、血压偏高。,黄芩200g夏枯草120g槐米120g煅磁石120g牛膝120g当归200g地黄80g丹参80g水蛭40g钩藤120g决明子200g地龙40g珍珠母80g
清淋颗粒,颗粒剂,清热泻火，利水通淋。用于膀胱湿热所致的淋症、癃闭，症见尿频涩痛、淋沥不畅、小腹胀满、口干咽燥。,瞿麦111g萹蓄111g木通111g盐车前子111g滑石111g栀子111g大黄111g炙甘草111g
清暑益气丸,丸剂,祛暑利湿，补气生津。用于中暑受热，气津两伤，症见头晕身热、四肢倦怠、自汗心烦、咽干口渴。,人参36g黄芪（蜜炙）150g炒白术360g苍术（米泔炙）144g麦冬72g泽泻60g醋五味子36g当归48g黄柏60g葛根348g醋青皮72g陈皮72g六神曲（麸炒）84g升麻60g甘草120g
清喉利咽颗粒,颗粒剂,清热利咽，宽胸润喉。用于外感风热所致的咽喉发干、声音嘶哑；急慢性咽炎、扁桃体炎见上述证候者，常用有保护声带作用。,黄芩36g西青果90g桔梗54g竹茹36g胖大海36g橘红36g枳壳36g桑叶36g醋香附36g紫苏子9g紫苏梗9g沉香5.4g薄荷脑0.054g
清喉咽合剂,口服液,养阴清肺，利咽解毒。用于阴虚燥热、火毒内蕴所致的咽部肿痛、咽干少津、咽部白腐有苔膜、喉核肿大；局限性的咽白喉、轻度中毒型白喉、急性扁桃体炎、咽峡炎见上述证候者。,地黄180g麦冬160g玄参260g连翘315g黄芩315g
清膈丸,丸剂,清热利咽，消肿止痛。用于内蕴毒热引起的口渴咽干、咽喉肿痛、水浆难下、声哑失音、面赤腮肿、大便燥结。,金银花60g连翘60g玄参60g射干60g山豆根60g黄连30g熟大黄30g龙胆60g石膏30g玄明粉60g桔梗60g麦冬60g薄荷30g地黄45g硼砂30g甘草15g人工牛黄2.4g冰片6g水牛角浓缩粉6g
清瘟解毒丸,丸剂,清瘟解毒。用于外感时疫，憎寒壮热，头痛无汗，口渴咽干，痄腮，大头瘟。,大青叶100g连翘75g玄参100g天花粉100g桔梗75g炒牛蒡子100g羌活75g防风50g葛根100g柴胡50g黄芩100g白芷50g川芎50g赤芍50g甘草25g淡竹叶100g
添精补肾膏,膏剂,温肾助阳，补益精血。用于肾阳亏虚、精血不足所致的腰膝酸软、精神萎靡、畏寒怕冷、阳痿遗精。,党参45g制远志45g淫羊藿45g炙黄芪45g茯苓45g狗脊45g酒肉苁蓉45g熟地黄60g当归45g巴戟天（酒制）45g盐杜仲45g枸杞子45g锁阳（酒蒸）45g川牛膝45g龟甲胶45g鹿角胶30g
寄生追风酒,酒剂,补肝肾，祛风湿，止痹痛。用于肝肾两亏，风寒湿痹，腰膝冷痛，屈伸不利；风湿性关节炎、腰肌劳损、跌打损伤后期见上述证候者。,独活108g白芍92g槲寄生108g熟地黄92g杜仲（炒）108g牛膝92g秦艽92g桂枝77g防风92g细辛46g党参92g甘草46g当归92g川芎46g茯苓92g
颈舒颗粒,颗粒剂,活血化瘀，温经通窍止痛。用于神经根型颈椎病瘀血阻络证，症见颈肩部僵硬、疼痛、患侧上肢窜痛。,三七333g当归333g川芎333g红花333g天麻333g肉桂222g人工牛黄92.5g
颈痛颗粒,颗粒剂,活血化瘀、行气止痛。用于神经根型颈椎病属血瘀气滞、脉络闭阻证。症见颈、肩及上肢疼痛，发僵或窜麻、窜痛。,三七250g川芎750g延胡索500g羌活1000g白芍750g威灵仙1000g葛根750g
维C银翘片,片剂,疏风解表，清热解毒。用于外感风热所致的流行性感冒，症见发热、头痛、咳嗽、口干、咽喉疼痛。,山银花180g连翘180g荆芥72g淡豆豉90g淡竹叶72g牛蒡子108g芦根108g桔梗108g甘草90g马来酸氯苯那敏1.05g对乙酰氨基酚105g维生素C 49.5g薄荷素油1.08ml
维血宁合剂,口服液,滋阴养血，清热凉血。用于阴虚血热所致的出血；血小板减少症见上述证候者。,虎杖115g炒白芍71.8g仙鹤草143.8g地黄115g鸡血藤143.8g熟地黄115g墨旱莲43.2g太子参57.6g
维血宁颗粒,颗粒剂,滋阴养血，清热凉血。用于阴虚血热所致的出血；血小板减少症见上述证候者。,虎杖205.3g炒白芍128.3g仙鹤草256.7g地黄205.3g鸡血藤256.7g熟地黄205.3g墨旱莲77g太子参102.7g
琥珀还睛丸,丸剂,补益肝肾，清热明目。用于肝肾两亏、虚火上炎所致的内外翳障、瞳孔散大、视力减退、夜盲昏花、目涩羞明、迎风流泪。,琥珀30g菊花45g青葙子45g黄连15g黄柏45g知母45g石斛40g地黄90g麦冬45g天冬45g党参（去芦）45g麸炒枳壳45g茯苓45g炙甘草20g山药45g炒苦杏仁45g当归45g川芎45g熟地黄45g枸杞子45g沙苑子60g菟丝子45g酒肉苁蓉45g杜仲（炭）45g羚羊角粉15g水牛角浓缩粉18g
琥珀抱龙丸,丸剂,清热化痰，镇静安神。用于饮食内伤所致的痰食型急惊风，症见发热抽搐、烦躁不安、痰喘气急、惊痫不安。,山药（炒）256g朱砂80g甘草48g琥珀24g天竺黄24g檀香24g枳壳（炒）16g茯苓24g胆南星16g枳实（炒）16g红参24g
斑秃丸,丸剂,补益肝肾，养血生发。用于肝肾不足、血虚风盛所致的油风，症见毛发成片脱落、或至全部脱落，多伴有头晕失眠、目眩耳鸣、腰膝酸软；斑秃、全秃、普秃见上述证候者。,地黄74g熟地黄74g制何首乌74g当归49g丹参49g炒白芍49g五味子49g羌活25g木瓜25g
越鞠二陈丸,丸剂,理气解郁，化痰和中。用于胸腹闷胀，嗳气不断，吞酸呕吐，消化不良，咳嗽痰多。,醋香附100g麸炒苍术100g川芎100g清半夏100g炒麦芽100g六神曲（炒）100g茯苓100g炒栀子100g陈皮100g甘草50g
越鞠丸,丸剂,理气解郁，宽中除满。用于胸脘痞闷，腹中胀满，饮食停滞，嗳气吞酸。,醋香附200g川芎200g炒栀子200g苍术（炒）200g六神曲（炒）200g
越鞠保和丸,丸剂,舒肝解郁，开胃消食。用于气食郁滞所致的胃痛，症见脘腹胀痛、倒饱嘈杂、纳呆食少、大便不调；消化不良见上述证候者。,栀子（姜制）120g六神曲（麸炒）120g醋香附120g川芎120g苍术120g木香60g槟榔60g
散结镇痛胶囊,胶囊剂,软坚散结，化瘀定痛。用于痰瘀互结兼气滞所致的继发性痛经、月经不调、盆腔包块、不孕；子宫内膜异位症见上述证候者。,龙血竭62g三七62g浙贝母100g薏苡仁176g
